hhid,persid,dayType,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS,wasted_time
Y24H6026133,Y24H6026133P02,Weekday,vehicle driver,26,12.47389,51.0,141.129410116,other,shepparton sa4,25.0
Y24H6026133,Y24H6026133P02,Weekday,vehicle driver,16,8.58063,158.0,141.129410116,other,shepparton sa4,142.0
Y24H6026137,Y24H6026137P01,Weekday,vehicle driver,10,4.08173,12.0,112.396689767,other,shepparton sa4,2.0
Y24H6026137,Y24H6026137P01,Weekday,vehicle driver,6,3.98053,6.0,112.396689767,other,shepparton sa4,0.0
Y24H6026141,Y24H6026141P03,Weekend,vehicle driver,30,4.32497,30.0,291.316811966,other,shepparton sa4,0.0
Y24H6026141,Y24H6026141P04,Weekend,vehicle passenger,30,4.32497,30.0,245.781025399,other,shepparton sa4,0.0
Y24H6026141,Y24H6026141P05,Weekend,vehicle driver,30,4.32493,30.0,304.188912969,other,shepparton sa4,0.0
Y24H6030102,Y24H6030102P02,Weekday,vehicle driver,49,62.27864,53.0,429.354777727,melb - outer,greater melbourne,4.0
Y24H6030105,Y24H6030105P02,Weekday,vehicle driver,25,24.93438,25.0,1122.496678225,melb - outer,greater melbourne,0.0
Y24H6030105,Y24H6030105P03,Weekday,vehicle driver,33,38.68652,37.0,1010.16360707,melb - outer,greater melbourne,4.0
Y24H6030105,Y24H6030105P04,Weekday,vehicle driver,32,35.4995,37.0,1150.706144455,melb - outer,greater melbourne,5.0
Y24H6030106,Y24H6030106P03,Weekend,vehicle passenger,43,36.36392,61.0,810.642605988,melb - outer,greater melbourne,18.0
Y24H6030111,Y24H6030111P03,Weekday,vehicle driver,7,3.11777,7.0,523.299238885,melb - outer,greater melbourne,0.0
Y24H6030112,Y24H6030112P01,Weekday,vehicle driver,56,50.27187,56.0,351.971916474,melb - outer,greater melbourne,0.0
Y24H6030112,Y24H6030112P02,Weekday,vehicle passenger,56,50.27187,56.0,376.275362238,melb - outer,greater melbourne,0.0
Y24H6030122,Y24H6030122P02,Weekday,vehicle driver,10,4.38789,10.0,509.332890492,melb - outer,greater melbourne,0.0
Y24H6030122,Y24H6030122P04,Weekday,vehicle driver,5,1.97784,5.0,773.332587752,melb - outer,greater melbourne,0.0
Y24H6030123,Y24H6030123P01,Weekday,vehicle driver,60,65.62492,60.0,577.441787816,melb - outer,greater melbourne,0.0
Y24H6030133,Y24H6030133P01,Weekday,walking,27,2.25185,27.0,653.231090837,melb - outer,greater melbourne,0.0
Y24H6030133,Y24H6030133P02,Weekday,bicycle,10,2.4364,10.0,678.05244001,melb - outer,greater melbourne,0.0
Y24H6030140,Y24H6030140P02,Weekday,vehicle driver,36,33.401219999999995,56.0,641.95467743,melb - outer,greater melbourne,20.0
Y24H6030201,Y24H6030201P01,Weekday,vehicle driver,15,4.67522,15.0,641.379444774,melb - outer,greater melbourne,0.0
Y24H6030201,Y24H6030201P02,Weekday,vehicle driver,90,38.83121,90.0,313.574747084,melb - outer,greater melbourne,0.0
Y24H6030207,Y24H6030207P02,Weekend,vehicle driver,17,12.51976,17.0,379.892456589,melb - outer,greater melbourne,0.0
Y24H6030208,Y24H6030208P01,Weekday,vehicle driver,5,2.46575,5.0,685.240192309,melb - outer,greater melbourne,0.0
Y24H6030209,Y24H6030209P01,Weekday,vehicle driver,30,13.74082,30.0,780.257258115,melb - outer,greater melbourne,0.0
Y24H6030209,Y24H6030209P02,Weekday,vehicle driver,18,9.05206,18.0,427.18160228,melb - outer,greater melbourne,0.0
Y24H6030210,Y24H6030210P01,Weekday,vehicle driver,55,21.63204,55.0,776.910656416,melb - outer,greater melbourne,0.0
Y24H6030218,Y24H6030218P01,Weekday,vehicle driver,7,3.8562,7.0,2849.506485786,melb - outer,greater melbourne,0.0
Y24H6030218,Y24H6030218P02,Weekday,vehicle driver,6,1.91282,6.0,931.487564559,melb - outer,greater melbourne,0.0
Y24H6030218,Y24H6030218P04,Weekday,vehicle driver,7,1.50695,7.0,3022.887402423,melb - outer,greater melbourne,0.0
Y24H6030223,Y24H6030223P02,Weekday,vehicle driver,30,27.18569,30.0,440.332749148,melb - outer,greater melbourne,0.0
Y24H6030229,Y24H6030229P01,Weekday,vehicle driver,16,3.80032,16.0,234.848350323,melb - outer,greater melbourne,0.0
Y24H6030229,Y24H6030229P02,Weekday,vehicle driver,25,10.12247,27.0,235.420592298,melb - outer,greater melbourne,2.0
Y24H6030234,Y24H6030234P01,Weekend,vehicle driver,34,31.17543,37.0,333.333271761,melb - outer,greater melbourne,3.0
Y24H6030238,Y24H6030238P02,Weekday,vehicle driver,25,32.643,25.0,267.320904219,melb - outer,greater melbourne,0.0
Y24H6030240,Y24H6030240P01,Weekday,vehicle driver,8,6.44097,8.0,361.446910199,melb - outer,greater melbourne,0.0
Y24H6030240,Y24H6030240P02,Weekday,vehicle driver,15,6.60707,15.0,479.860284705,melb - outer,greater melbourne,0.0
Y24H6030402,Y24H6030402P01,Weekday,vehicle driver,40,14.90195,40.0,1195.549142262,melb - middle,greater melbourne,0.0
Y24H6030405,Y24H6030405P01,Weekday,vehicle driver,14,10.12318,33.0,704.56789477,melb - middle,greater melbourne,19.0
Y24H6030426,Y24H6030426P03,Weekday,vehicle driver,26,15.77344,29.0,801.259093579,melb - middle,greater melbourne,3.0
Y24H6030429,Y24H6030429P01,Weekday,vehicle driver,135,194.95237,151.0,428.289248615,melb - middle,greater melbourne,16.0
Y24H6030430,Y24H6030430P01,Weekday,train,59,19.21612,77.0,498.869282759,melb - middle,greater melbourne,18.0
Y24H6030433,Y24H6030433P01,Weekday,vehicle driver,10,3.14449,10.0,583.756492813,melb - middle,greater melbourne,0.0
Y24H6030433,Y24H6030433P01,Weekday,vehicle driver,10,3.1447,10.0,583.756492813,melb - middle,greater melbourne,0.0
Y24H6030433,Y24H6030433P02,Weekday,vehicle driver,15,4.92712,15.0,848.860279334,melb - middle,greater melbourne,0.0
Y24H6030438,Y24H6030438P03,Weekday,vehicle driver,96,57.13084,235.0,359.707639622,melb - middle,greater melbourne,139.0
Y24H6030440,Y24H6030440P01,Weekday,vehicle driver,28,14.97007,35.0,766.634785139,melb - middle,greater melbourne,7.0
Y24H6030518,Y24H6030518P03,Weekday,vehicle driver,30,7.28726,30.0,1703.22113167,melb - outer,greater melbourne,0.0
Y24H6030525,Y24H6030525P01,Weekday,vehicle driver,40,42.55013,42.0,313.262790854,melb - outer,greater melbourne,2.0
Y24H6030531,Y24H6030531P01,Weekday,train,61,36.993030000000005,70.0,419.422841012,melb - outer,greater melbourne,9.0
Y24H6030533,Y24H6030533P01,Weekday,vehicle driver,15,2.49277,15.0,1030.981903016,melb - outer,greater melbourne,0.0
Y24H6030539,Y24H6030539P01,Weekday,vehicle driver,45,21.1807,45.0,835.734058279,melb - outer,greater melbourne,0.0
Y24H6030541,Y24H6030541P01,Weekend,vehicle driver,30,20.87959,30.0,600.459717572,melb - outer,greater melbourne,0.0
Y24H6036101,Y24H6036101P01,Weekday,vehicle driver,3,3.01598,3.0,397.760780441,other,shepparton sa4,0.0
Y24H6036104,Y24H6036104P01,Weekday,vehicle driver,30,41.39131,30.0,262.192593488,other,shepparton sa4,0.0
Y24H6036115,Y24H6036115P01,Weekday,vehicle driver,18,34.90504,18.0,559.146128841,other,shepparton sa4,0.0
Y24H6036123,Y24H6036123P01,Weekday,vehicle driver,10,6.00405,10.0,178.892382161,other,shepparton sa4,0.0
Y24H6036123,Y24H6036123P01,Weekday,vehicle driver,7,6.69218,7.0,178.892382161,other,shepparton sa4,0.0
Y24H6036123,Y24H6036123P02,Weekday,vehicle driver,36,59.91388,40.0,204.435479432,other,shepparton sa4,4.0
Y24H6036126,Y24H6036126P01,Weekday,walking,5,0.31674,5.0,132.081523851,other,shepparton sa4,0.0
Y24H6036204,Y24H6036204P01,Weekday,vehicle driver,3,2.3738,3.0,75.633231316,other,shepparton sa4,0.0
Y24H6036209,Y24H6036209P02,Weekday,vehicle driver,8,5.87698,8.0,61.414340511,other,shepparton sa4,0.0
Y24H6036209,Y24H6036209P02,Weekday,vehicle driver,9,5.87698,9.0,61.414340511,other,shepparton sa4,0.0
Y24H6036220,Y24H6036220P02,Weekend,vehicle driver,8,5.1512,8.0,179.329805933,other,shepparton sa4,0.0
Y24H6036236,Y24H6036236P01,Weekday,vehicle driver,22,18.31295,24.0,405.988008718,other,shepparton sa4,2.0
Y24H6036236,Y24H6036236P02,Weekday,vehicle driver,8,4.32406,8.0,234.979530618,other,shepparton sa4,0.0
Y24H6040103,Y24H6040103P03,Weekday,vehicle driver,61,40.30488,61.0,2100.786360293,melb - outer,greater melbourne,0.0
Y24H6040105,Y24H6040105P02,Weekday,vehicle driver,35,20.730310000000003,52.0,974.678355247,melb - outer,greater melbourne,17.0
Y24H6040105,Y24H6040105P04,Weekday,train,117,70.3974,128.0,1868.900905118,melb - outer,greater melbourne,11.0
Y24H6040105,Y24H6040105P05,Weekday,vehicle driver,67,63.78508,67.0,1537.383417523,melb - outer,greater melbourne,0.0
Y24H6040111,Y24H6040111P01,Weekday,train,81,63.33582,87.0,1548.826574599,melb - outer,greater melbourne,6.0
Y24H6040124,Y24H6040124P01,Weekday,vehicle driver,60,29.31673,60.0,979.015784281,melb - outer,greater melbourne,0.0
Y24H6040125,Y24H6040125P01,Weekday,vehicle driver,39,37.43094,39.0,824.164619618,melb - outer,greater melbourne,0.0
Y24H6040125,Y24H6040125P02,Weekday,vehicle driver,29,19.76425,29.0,852.290174854,melb - outer,greater melbourne,0.0
Y24H6040137,Y24H6040137P01,Weekday,vehicle driver,11,6.64187,11.0,817.225564107,melb - outer,greater melbourne,0.0
Y24H6040137,Y24H6040137P02,Weekday,vehicle driver,5,1.96247,5.0,1118.461376165,melb - outer,greater melbourne,0.0
Y24H6040138,Y24H6040138P01,Weekday,vehicle driver,15,4.44765,15.0,554.110805209,melb - outer,greater melbourne,0.0
Y24H6040138,Y24H6040138P02,Weekday,vehicle driver,50,22.30778,80.0,512.128338287,melb - outer,greater melbourne,30.0
Y24H6040207,Y24H6040207P01,Weekend,vehicle driver,5,3.53935,5.0,516.060352827,melb - middle,greater melbourne,0.0
Y24H6040211,Y24H6040211P01,Weekday,vehicle driver,28,13.31141,28.0,408.482120432,melb - middle,greater melbourne,0.0
Y24H6040302,Y24H6040302P01,Weekday,train,65,22.80222,65.0,561.380031846,melb - middle,greater melbourne,0.0
Y24H6040304,Y24H6040304P01,Weekday,vehicle driver,9,2.29622,9.0,140.386597935,melb - middle,greater melbourne,0.0
Y24H6040305,Y24H6040305P02,Weekday,vehicle driver,10,8.90582,10.0,491.256104092,melb - middle,greater melbourne,0.0
Y24H6040305,Y24H6040305P02,Weekday,vehicle driver,17,8.94758,20.0,491.256104092,melb - middle,greater melbourne,3.0
Y24H6040311,Y24H6040311P01,Weekday,vehicle driver,43,23.00072,43.0,465.267886739,melb - middle,greater melbourne,0.0
Y24H6040317,Y24H6040317P03,Weekday,vehicle driver,70,32.765080000000005,70.0,1006.949338905,melb - middle,greater melbourne,0.0
Y24H6040319,Y24H6040319P01,Weekday,vehicle driver,50,23.23019,50.0,398.006951773,melb - middle,greater melbourne,0.0
Y24H6040331,Y24H6040331P01,Weekday,taxi / rideshare,21,15.67867,21.0,1856.121108104,melb - middle,greater melbourne,0.0
Y24H6040331,Y24H6040331P02,Weekday,vehicle passenger,44,53.90442,44.0,2229.464554828,melb - middle,greater melbourne,0.0
Y24H6040338,Y24H6040338P02,Weekday,train,75,35.45811,100.0,1117.025509654,melb - middle,greater melbourne,25.0
Y24H6040340,Y24H6040340P01,Weekday,walking,34,2.56123,34.0,881.709826697,melb - middle,greater melbourne,0.0
Y24H6040501,Y24H6040501P01,Weekday,vehicle driver,19,11.81331,21.0,431.151586639,melb - outer,greater melbourne,2.0
Y24H6040501,Y24H6040501P01,Weekday,vehicle driver,11,3.92897,11.0,431.151586639,melb - outer,greater melbourne,0.0
Y24H6040509,Y24H6040509P01,Weekday,vehicle passenger,15,11.46471,15.0,567.536112908,melb - outer,greater melbourne,0.0
Y24H6040515,Y24H6040515P05,Weekday,vehicle driver,10,2.11346,10.0,1387.20954043,melb - outer,greater melbourne,0.0
Y24H6040516,Y24H6040516P02,Weekday,vehicle driver,18,8.70883,37.0,584.279688417,melb - outer,greater melbourne,19.0
Y24H6040517,Y24H6040517P01,Weekday,train,47,25.46203,52.0,565.18278762,melb - outer,greater melbourne,5.0
Y24H6040517,Y24H6040517P02,Weekday,vehicle driver,26,15.76095,27.0,1050.843705221,melb - outer,greater melbourne,1.0
Y24H6040526,Y24H6040526P01,Weekday,vehicle driver,20,5.72114,20.0,213.831423188,melb - outer,greater melbourne,0.0
Y24H6040538,Y24H6040538P01,Weekday,vehicle driver,49,27.48908,61.0,391.219315041,melb - outer,greater melbourne,12.0
Y24H6040538,Y24H6040538P02,Weekday,train,28,23.51525,36.0,411.47407752,melb - outer,greater melbourne,8.0
Y24H6046110,Y24H6046110P02,Weekday,vehicle driver,6,2.33718,13.0,231.774452089,other,shepparton sa4,7.0
Y24H6046110,Y24H6046110P03,Weekday,vehicle driver,5,1.25479,5.0,204.097990992,other,shepparton sa4,0.0
Y24H6046111,Y24H6046111P01,Weekday,vehicle driver,27,39.87834,27.0,177.118964837,other,shepparton sa4,0.0
Y24H6046111,Y24H6046111P02,Weekday,bicycle,16,2.39211,16.0,216.179063928,other,shepparton sa4,0.0
Y24H6046112,Y24H6046112P01,Weekday,vehicle driver,31,26.98201,42.0,177.077837886,other,shepparton sa4,11.0
Y24H6046126,Y24H6046126P01,Weekday,walking,5,0.29363,5.0,145.939815046,other,shepparton sa4,0.0
Y24H6046126,Y24H6046126P01,Weekday,vehicle driver,76,124.08967,82.0,145.939815046,other,shepparton sa4,6.0
Y24H6046126,Y24H6046126P01,Weekday,vehicle driver,1,0.29363,1.0,145.939815046,other,shepparton sa4,0.0
Y24H6046126,Y24H6046126P02,Weekday,walking,5,0.14441,5.0,103.314076592,other,shepparton sa4,0.0
Y24H6046130,Y24H6046130P01,Weekday,vehicle driver,24,22.99489,24.0,77.528564393,other,shepparton sa4,0.0
Y24H6046133,Y24H6046133P01,Weekday,vehicle driver,30,24.73925,30.0,94.983602687,other,shepparton sa4,0.0
Y24H6046133,Y24H6046133P02,Weekday,vehicle driver,30,26.61125,30.0,114.883819936,other,shepparton sa4,0.0
Y24H6046140,Y24H6046140P01,Weekday,vehicle driver,27,17.9491,35.0,77.697145763,other,shepparton sa4,8.0
Y24H6046140,Y24H6046140P02,Weekday,vehicle driver,35,23.876,40.0,69.685176071,other,shepparton sa4,5.0
Y24H6046205,Y24H6046205P02,Weekday,vehicle driver,7,4.03199,7.0,78.996121958,other,shepparton sa4,0.0
Y24H6046208,Y24H6046208P02,Weekday,vehicle driver,55,72.65107,60.0,129.014814155,other,shepparton sa4,5.0
Y24H6046210,Y24H6046210P01,Weekday,vehicle driver,6,2.21943,6.0,123.105428957,other,shepparton sa4,0.0
Y24H6046210,Y24H6046210P02,Weekday,vehicle driver,5,2.22949,5.0,291.954883866,other,shepparton sa4,0.0
Y24H6046212,Y24H6046212P01,Weekday,vehicle passenger,16,10.35404,16.0,82.083348184,other,shepparton sa4,0.0
Y24H6046212,Y24H6046212P02,Weekday,vehicle driver,16,10.35404,16.0,86.436822117,other,shepparton sa4,0.0
Y24H6046215,Y24H6046215P01,Weekday,vehicle driver,5,3.32826,5.0,257.093851587,other,shepparton sa4,0.0
Y24H6046223,Y24H6046223P01,Weekday,vehicle driver,15,10.65064,15.0,130.451703663,other,shepparton sa4,0.0
Y24H6046225,Y24H6046225P01,Weekday,vehicle driver,50,68.75565,50.0,113.473667416,other,shepparton sa4,0.0
Y24H6046239,Y24H6046239P02,Weekday,vehicle driver,10,5.00811,10.0,89.780752328,other,shepparton sa4,0.0
Y24H6050305,Y24H6050305P03,Weekday,vehicle driver,50,32.63086,50.0,719.706060891,melb - middle,greater melbourne,0.0
Y24H6050305,Y24H6050305P05,Weekday,vehicle driver,10,3.6792,10.0,242.229278019,melb - middle,greater melbourne,0.0
Y24H6050306,Y24H6050306P01,Weekend,vehicle driver,15,7.4811,15.0,473.326409694,melb - middle,greater melbourne,0.0
Y24H6050308,Y24H6050308P02,Weekday,vehicle driver,30,8.03946,30.0,483.111544043,melb - middle,greater melbourne,0.0
Y24H6050309,Y24H6050309P01,Weekday,vehicle driver,26,9.90147,28.0,594.329113543,melb - middle,greater melbourne,2.0
Y24H6050312,Y24H6050312P01,Weekday,vehicle driver,31,21.44842,31.0,467.086672171,melb - middle,greater melbourne,0.0
Y24H6050315,Y24H6050315P01,Weekday,vehicle driver,25,19.2511,25.0,408.732342589,melb - middle,greater melbourne,0.0
Y24H6050316,Y24H6050316P01,Weekday,vehicle driver,30,5.93358,30.0,909.431321485,melb - middle,greater melbourne,0.0
Y24H6050316,Y24H6050316P01,Weekday,vehicle driver,15,5.93442,15.0,909.431321485,melb - middle,greater melbourne,0.0
Y24H6050316,Y24H6050316P02,Weekday,vehicle driver,47,20.19228,47.0,589.48264937,melb - middle,greater melbourne,0.0
Y24H6050323,Y24H6050323P01,Weekday,vehicle passenger,15,4.25586,15.0,512.713702309,melb - middle,greater melbourne,0.0
Y24H6050323,Y24H6050323P02,Weekday,vehicle driver,15,4.25571,15.0,311.656843114,melb - middle,greater melbourne,0.0
Y24H6050324,Y24H6050324P01,Weekday,train,53,18.51268,60.0,537.693630054,melb - middle,greater melbourne,7.0
Y24H6050336,Y24H6050336P01,Weekday,vehicle driver,30,12.93221,30.0,829.231964257,melb - middle,greater melbourne,0.0
Y24H6050338,Y24H6050338P01,Weekday,vehicle driver,35,20.49219,35.0,357.745673952,melb - middle,greater melbourne,0.0
Y24H6050339,Y24H6050339P01,Weekday,vehicle driver,9,3.61523,9.0,455.876459374,melb - middle,greater melbourne,0.0
Y24H6050339,Y24H6050339P02,Weekday,vehicle driver,2,1.09249,2.0,756.845826682,melb - middle,greater melbourne,0.0
Y24H6050340,Y24H6050340P02,Weekday,walking,8,0.53087,8.0,641.902880548,melb - middle,greater melbourne,0.0
Y24H6050340,Y24H6050340P03,Weekday,vehicle driver,20,8.54285,20.0,1792.634774492,melb - middle,greater melbourne,0.0
Y24H6050409,Y24H6050409P01,Weekday,train,82,56.65988,94.0,1307.78940423,melb - outer,greater melbourne,12.0
Y24H6050409,Y24H6050409P03,Weekday,vehicle driver,20,18.01876,20.0,2339.976478847,melb - outer,greater melbourne,0.0
Y24H6050415,Y24H6050415P01,Weekday,vehicle driver,25,5.37926,35.0,789.860823649,melb - outer,greater melbourne,10.0
Y24H6050415,Y24H6050415P02,Weekday,vehicle driver,39,24.76866,40.0,1048.157024268,melb - outer,greater melbourne,1.0
Y24H6050432,Y24H6050432P02,Weekday,vehicle driver,85,44.0907,85.0,716.592399768,melb - outer,greater melbourne,0.0
Y24H6050441,Y24H6050441P01,Weekend,vehicle driver,30,42.7541,30.0,1260.380077826,melb - outer,greater melbourne,0.0
Y24H6050508,Y24H6050508P01,Weekday,vehicle driver,12,7.02154,34.0,916.23144175,melb - outer,greater melbourne,22.0
Y24H6050517,Y24H6050517P01,Weekday,taxi / rideshare,190,43.67539,325.0,253.163172176,melb - outer,greater melbourne,135.0
Y24H6050518,Y24H6050518P01,Weekday,vehicle driver,65,31.186,80.0,507.368566511,melb - outer,greater melbourne,15.0
Y24H6050518,Y24H6050518P02,Weekday,vehicle driver,47,51.71951,49.0,638.562880935,melb - outer,greater melbourne,2.0
Y24H6050521,Y24H6050521P02,Weekend,vehicle driver,18,11.1541,18.0,806.965099849,melb - outer,greater melbourne,0.0
Y24H6050530,Y24H6050530P02,Weekday,train,57,41.83774999999999,75.0,902.247832299,melb - outer,greater melbourne,18.0
Y24H6050532,Y24H6050532P01,Weekday,train,63,41.60619,93.0,374.271416975,melb - outer,greater melbourne,30.0
Y24H6050536,Y24H6050536P01,Weekday,vehicle driver,30,12.4747,30.0,453.423282525,melb - outer,greater melbourne,0.0
Y24H6050539,Y24H6050539P01,Weekday,vehicle driver,140,250.51321,140.0,690.53914493,melb - outer,greater melbourne,0.0
Y24H6056105,Y24H6056105P01,Weekday,vehicle driver,30,10.24525,30.0,206.194618946,other,shepparton sa4,0.0
Y24H6056105,Y24H6056105P01,Weekday,vehicle driver,15,10.50286,15.0,206.194618946,other,shepparton sa4,0.0
Y24H6056105,Y24H6056105P02,Weekday,vehicle driver,15,9.29848,15.0,115.592903544,other,shepparton sa4,0.0
Y24H6056105,Y24H6056105P02,Weekday,vehicle passenger,15,10.50292,15.0,115.592903544,other,shepparton sa4,0.0
Y24H6056105,Y24H6056105P02,Weekday,vehicle driver,10,0.24294,10.0,115.592903544,other,shepparton sa4,0.0
Y24H6056105,Y24H6056105P03,Weekday,vehicle driver,20,17.14086,20.0,249.501469631,other,shepparton sa4,0.0
Y24H6056105,Y24H6056105P03,Weekday,vehicle driver,15,8.68625,15.0,249.501469631,other,shepparton sa4,0.0
Y24H6056105,Y24H6056105P03,Weekday,vehicle driver,35,41.71318,35.0,249.501469631,other,shepparton sa4,0.0
Y24H6056111,Y24H6056111P01,Weekday,vehicle driver,45,78.34999,45.0,113.690985084,other,shepparton sa4,0.0
Y24H6056112,Y24H6056112P01,Weekday,vehicle driver,12,6.87675,12.0,109.882955219,other,shepparton sa4,0.0
Y24H6056112,Y24H6056112P02,Weekday,vehicle passenger,20,11.41042,20.0,157.58788879,other,shepparton sa4,0.0
Y24H6056122,Y24H6056122P02,Weekday,vehicle driver,12,8.804,12.0,96.352990196,other,shepparton sa4,0.0
Y24H6056125,Y24H6056125P01,Weekday,vehicle driver,15,7.53003,15.0,73.724529778,other,shepparton sa4,0.0
Y24H6056125,Y24H6056125P02,Weekday,bicycle,15,5.82068,15.0,174.843926152,other,shepparton sa4,0.0
Y24H6056137,Y24H6056137P01,Weekday,vehicle driver,13,14.82878,13.0,101.691394831,other,shepparton sa4,0.0
Y24H6056142,Y24H6056142P01,Weekend,vehicle driver,9,8.59707,9.0,118.828710074,other,shepparton sa4,0.0
Y24H6056201,Y24H6056201P01,Weekday,vehicle driver,2,0.23054,2.0,301.741676351,other,shepparton sa4,0.0
Y24H6056201,Y24H6056201P02,Weekday,walking,3,0.23054,3.0,253.430431074,other,shepparton sa4,0.0
Y24H6056201,Y24H6056201P03,Weekday,vehicle driver,5,0.23054,5.0,325.819034134,other,shepparton sa4,0.0
Y24H6056213,Y24H6056213P02,Weekend,vehicle passenger,15,19.39657,15.0,146.562735324,other,shepparton sa4,0.0
Y24H6056237,Y24H6056237P01,Weekday,bicycle,15,3.63581,15.0,110.957493444,other,shepparton sa4,0.0
Y24H6056237,Y24H6056237P02,Weekday,vehicle driver,31,47.18898,31.0,428.701204967,other,shepparton sa4,0.0
Y24H6060103,Y24H6060103P01,Weekday,vehicle driver,40,27.88644,40.0,363.974198841,melb - middle,greater melbourne,0.0
Y24H6060109,Y24H6060109P01,Weekday,train,56,27.80094,64.0,425.70156753,melb - middle,greater melbourne,8.0
Y24H6060109,Y24H6060109P02,Weekday,train,50,27.27743,70.0,473.332134782,melb - middle,greater melbourne,20.0
Y24H6060109,Y24H6060109P03,Weekday,train,41,20.4441,90.0,367.941101528,melb - middle,greater melbourne,49.0
Y24H6060110,Y24H6060110P01,Weekday,public bus,82,16.92678,87.0,528.684923945,melb - middle,greater melbourne,5.0
Y24H6060111,Y24H6060111P01,Weekday,vehicle passenger,40,25.97569,40.0,430.555246769,melb - middle,greater melbourne,0.0
Y24H6060201,Y24H6060201P02,Weekday,vehicle passenger,32,26.6027,32.0,630.607751306,melb - middle,greater melbourne,0.0
Y24H6060203,Y24H6060203P02,Weekday,train,69,25.491110000000003,82.0,805.396747252,melb - middle,greater melbourne,13.0
Y24H6060204,Y24H6060204P01,Weekday,train,55,14.53774,65.0,937.591438092,melb - middle,greater melbourne,10.0
Y24H6060205,Y24H6060205P02,Weekday,vehicle driver,30,24.40019,30.0,1682.042820114,melb - middle,greater melbourne,0.0
Y24H6060226,Y24H6060226P01,Weekday,vehicle driver,40,12.51358,40.0,1334.103320153,melb - middle,greater melbourne,0.0
Y24H6060308,Y24H6060308P01,Weekday,bicycle,24,5.30982,24.0,719.877515047,melb - inner,greater melbourne,0.0
Y24H6060326,Y24H6060326P01,Weekday,vehicle driver,10,1.68677,10.0,633.752436787,melb - inner,greater melbourne,0.0
Y24H6060326,Y24H6060326P02,Weekday,vehicle passenger,10,1.68677,10.0,937.996783928,melb - inner,greater melbourne,0.0
Y24H6060334,Y24H6060334P02,Weekend,vehicle driver,7,2.48642,7.0,1629.675546616,melb - inner,greater melbourne,0.0
Y24H6060339,Y24H6060339P01,Weekday,tram,36,7.24024,40.0,816.879087974,melb - inner,greater melbourne,4.0
Y24H6060416,Y24H6060416P04,Weekday,vehicle driver,13,11.26714,13.0,2166.462335183,melb - outer,greater melbourne,0.0
Y24H6066102,Y24H6066102P02,Weekday,school bus,56,5.73617,56.0,119.168511876,other,shepparton sa4,0.0
Y24H6066109,Y24H6066109P02,Weekday,vehicle driver,25,5.0572,30.0,269.38000027,other,shepparton sa4,5.0
Y24H6066110,Y24H6066110P02,Weekday,vehicle driver,10,6.24535,10.0,267.126189967,other,shepparton sa4,0.0
Y24H6066131,Y24H6066131P01,Weekday,vehicle driver,14,8.3006,14.0,186.693184871,other,shepparton sa4,0.0
Y24H6066131,Y24H6066131P02,Weekday,vehicle driver,9,4.22187,9.0,78.720877358,other,shepparton sa4,0.0
Y24H6066135,Y24H6066135P01,Weekend,vehicle driver,30,50.01155,30.0,953.435297268,other,shepparton sa4,0.0
Y24H6066137,Y24H6066137P02,Weekday,vehicle driver,5,2.64705,5.0,301.19491488,other,shepparton sa4,0.0
Y24H6066138,Y24H6066138P01,Weekday,vehicle driver,15,6.51097,15.0,108.818196118,other,shepparton sa4,0.0
Y24H6066139,Y24H6066139P01,Weekday,vehicle driver,12,6.66709,12.0,253.596290859,other,shepparton sa4,0.0
Y24H6066202,Y24H6066202P01,Weekday,vehicle driver,16,3.67985,17.0,73.279193834,other,shepparton sa4,1.0
Y24H6066209,Y24H6066209P02,Weekday,vehicle driver,4,1.52878,4.0,84.487005212,other,shepparton sa4,0.0
Y24H6066218,Y24H6066218P01,Weekday,vehicle driver,15,7.11534,15.0,161.909978241,other,shepparton sa4,0.0
Y24H6066218,Y24H6066218P02,Weekday,vehicle driver,30,7.2027,30.0,272.474293849,other,shepparton sa4,0.0
Y24H6066221,Y24H6066221P02,Weekend,vehicle passenger,10,3.52719,10.0,249.528862249,other,shepparton sa4,0.0
Y24H6066221,Y24H6066221P03,Weekend,vehicle driver,5,3.52244,5.0,114.158276999,other,shepparton sa4,0.0
Y24H6066232,Y24H6066232P01,Weekday,vehicle driver,7,1.71722,7.0,494.55945683,other,shepparton sa4,0.0
Y24H6066232,Y24H6066232P02,Weekday,vehicle driver,49,72.64626,49.0,270.410762215,other,shepparton sa4,0.0
Y24H6070104,Y24H6070104P01,Weekday,vehicle passenger,60,37.77922,60.0,1101.389225701,melb - outer,greater melbourne,0.0
Y24H6070104,Y24H6070104P02,Weekday,vehicle driver,45,28.52387,45.0,613.572983089,melb - outer,greater melbourne,0.0
Y24H6070109,Y24H6070109P01,Weekday,vehicle driver,30,19.26086,30.0,1891.655095436,melb - outer,greater melbourne,0.0
Y24H6070109,Y24H6070109P03,Weekday,vehicle passenger,30,19.26086,30.0,1780.382142852,melb - outer,greater melbourne,0.0
Y24H6070109,Y24H6070109P05,Weekday,vehicle passenger,30,19.26086,30.0,1060.447039485,melb - outer,greater melbourne,0.0
Y24H6070109,Y24H6070109P06,Weekday,vehicle passenger,30,19.26086,30.0,1780.382142852,melb - outer,greater melbourne,0.0
